OrderID,OrderDate,StoreCity,SalesChannel,CustomerID,CustomerName,Gender,ProductID,Category,SubBrand,SKU,Quantity,UnitPrice,Discount,TotalSales,CostPrice,GrossProfit,WarrantyMonths,ReturnFlag,PaymentMode
GLM102628,22-08-2018,Ahmedabad,Store,CUST1969,Samiha Kala,M,WCH100,Smart,Glimmer Classic,SKU-3042,2,130293.72,0.11,231922.82,83581.91,64759,12,No,Debit Card
GLM102629,12-05-2024,Hyderabad,Online,CUST540,Zeeshan Khatri,M,WCH140,Luxury,Glimmer Smart,SKU-5552,3,123631.14,0.16,311550.47,77547.44,78908.15,24,No,NetBanking
GLM102630,13-01-2019,Delhi,Store,CUST20,Jivika Iyer,F,WCH52,Luxury,Glimmer Classic,SKU-9497,3,43383.05,0.19,105420.81,28847.56,18878.13,24,Yes,Cash
GLM102631,03-02-2021,Mumbai,Store,CUST2835,Rasha Ahuja,M,WCH36,Women,Glimmer Classic,SKU-6883,3,112782.76,0.18,277445.59,72580.27,59704.78,6,No,Credit Card
GLM102632,11-09-2024,Delhi,Online,CUST1219,Veer Zachariah,F,WCH33,Kids,Glimmer Classic,SKU-1200,3,35310.39,0.12,93219.43,24178.35,20684.38,24,No,UPI
GLM102633,20-09-2020,Bengaluru,Store,CUST2069,Indrajit Ahuja,F,WCH184,Kids,Glimmer Classic,SKU-9262,1,102681.53,0.1,92413.38,62166.62,30246.76,6,Yes,Credit Card
GLM102634,03-11-2020,Bengaluru,Online,CUST2034,Nirvaan Subramaniam,M,WCH4,Luxury,Glimmer Luxe,SKU-7535,1,32974.04,0.09,30006.38,21239.47,8766.91,12,No,Cash
GLM102635,10-01-2024,Kolkata,Online,CUST696,Gatik Reddy,M,WCH164,Men,Glimmer Luxe,SKU-5083,2,144805.58,0.15,246169.49,87242.88,71683.73,6,No,UPI
GLM102636,08-08-2019,Bengaluru,Online,CUST686,Dhruv Ramanathan,F,WCH14,Men,Glimmer Sport,SKU-6241,3,128265.44,0.15,327076.87,86226.26,68398.09,24,Yes,Credit Card
GLM102637,01-04-2019,Hyderabad,Online,CUST2446,Kiara Dhillon,M,WCH42,Kids,Glimmer Sport,SKU-8425,1,65254.57,0.09,59381.66,44138.29,15243.37,12,Yes,UPI
GLM102638,24-01-2021,Kolkata,Online,CUST201,Ojas Salvi,F,WCH37,Kids,Glimmer Sport,SKU-6220,3,142481.34,0.21,337680.78,87449.5,75332.28,24,Yes,Debit Card
GLM102639,18-11-2020,Delhi,Store,CUST970,Advika Dara,F,WCH121,Luxury,Glimmer Luxe,SKU-5887,2,133180.77,0.05,253043.46,85805.41,81432.64,24,Yes,Cash
GLM102640,13-10-2020,Mumbai,Store,CUST2777,Eshani Taneja,F,WCH150,Kids,Glimmer Sport,SKU-9355,3,57738.09,0.18,142035.7,42572.36,14318.62,12,Yes,Credit Card
GLM102641,27-04-2023,Ahmedabad,Online,CUST389,Zaina Mandal,M,WCH168,Luxury,Glimmer Luxe,SKU-3340,1,36424.73,0.23,28047.04,24509.58,3537.46,24,Yes,Credit Card
GLM102642,26-03-2020,Delhi,Store,CUST845,Zeeshan Bhat,M,WCH47,Smart,Glimmer Classic,SKU-6775,3,26793,0.02,78771.42,19972.61,18853.59,24,No,Debit Card
GLM102643,11-04-2024,Hyderabad,Online,CUST1533,Shlok Bakshi,M,WCH54,Women,Glimmer Luxe,SKU-3833,3,58477.78,0.03,170170.34,43263.66,40379.36,6,No,UPI
GLM102644,30-11-2020,Mumbai,Online,CUST2622,Zoya Dhawan,M,WCH155,Luxury,Glimmer Classic,SKU-5754,1,14524.55,0.03,14088.81,9905.7,4183.11,24,No,UPI
GLM102645,30-08-2024,Pune,Online,CUST1542,Keya Ravel,M,WCH152,Luxury,Glimmer Classic,SKU-6504,3,145367.87,0.05,414298.43,96047,126157.43,12,Yes,UPI
GLM102646,20-08-2023,Delhi,Store,CUST2824,Mishti Bala,F,WCH127,Women,Glimmer Classic,SKU-1633,3,116774.42,0.12,308284.47,84873.68,53663.43,12,No,Debit Card
GLM102647,08-03-2021,Delhi,Store,CUST935,Damini Mander,M,WCH171,Women,Glimmer Luxe,SKU-6187,3,123886.93,0.07,345644.53,81616.45,100795.18,6,No,Debit Card
GLM102648,10-10-2022,Hyderabad,Store,CUST2958,Inaaya  Raman,M,WCH150,Kids,Glimmer Classic,SKU-8543,3,46815.86,0.02,137638.63,29596.34,48849.61,24,Yes,NetBanking
GLM102649,29-08-2019,Hyderabad,Online,CUST111,Zara Kalla,F,WCH164,Women,Glimmer Smart,SKU-7761,1,122048.45,0.02,119607.48,81905.27,37702.21,12,Yes,Cash
GLM102650,16-09-2022,Hyderabad,Store,CUST1597,Nakul Dara,F,WCH130,Women,Glimmer Smart,SKU-4728,1,79191.73,0.05,75232.14,55711.74,19520.4,6,Yes,NetBanking
GLM102651,23-10-2022,Mumbai,Store,CUST2875,Advika Buch,M,WCH79,Men,Glimmer Sport,SKU-7230,1,128566.43,0.08,118281.12,79522.81,38758.31,6,Yes,Cash
GLM102652,20-02-2019,Pune,Store,CUST2500,Aradhya Wadhwa,F,WCH41,Luxury,Glimmer Smart,SKU-4690,2,52787.2,0.25,79180.8,35500.67,8179.46,6,No,Credit Card
GLM102653,06-07-2023,Chennai,Store,CUST1673,Baiju Varughese,M,WCH41,Women,Glimmer Sport,SKU-9208,2,118991.72,0.23,183247.25,86327.44,10592.37,6,No,NetBanking
GLM102654,23-08-2019,Ahmedabad,Store,CUST2518,Indrans Suri,M,WCH189,Kids,Glimmer Smart,SKU-7984,2,138113.6,0.24,209932.67,103557.04,2818.59,12,No,UPI
GLM102655,10-09-2024,Bengaluru,Online,CUST1802,Tejas Rastogi,F,WCH104,Smart,Glimmer Classic,SKU-4345,1,49155.65,0.23,37849.85,36473.2,1376.65,6,No,Credit Card
GLM102656,08-08-2018,Pune,Online,CUST2673,Parinaaz Kurian,M,WCH30,Smart,Glimmer Luxe,SKU-8215,1,79696.31,0.02,78102.38,59556.58,18545.8,24,Yes,Debit Card
GLM102657,13-09-2019,Hyderabad,Store,CUST1676,Raunak Sheth,M,WCH110,Kids,Glimmer Classic,SKU-3921,3,135506.71,0.17,337411.71,91893.13,61732.32,12,No,Credit Card
GLM102658,01-03-2021,Hyderabad,Online,CUST393,Sahil Goel,M,WCH96,Men,Glimmer Luxe,SKU-7308,2,32601.52,0.21,51510.4,20292.41,10925.58,6,Yes,Debit Card
GLM102659,30-05-2022,Delhi,Online,CUST17,Samiha Jani,F,WCH168,Women,Glimmer Luxe,SKU-6916,2,95960.33,0.24,145859.7,59794.88,26269.94,24,No,Credit Card
GLM102660,02-05-2024,Ahmedabad,Online,CUST2590,Advika Goswami,F,WCH47,Kids,Glimmer Smart,SKU-5254,1,60016.47,0.08,55215.15,36448.82,18766.33,24,Yes,Cash
GLM102661,05-10-2022,Ahmedabad,Store,CUST1664,Hunar Aurora,M,WCH142,Men,Glimmer Smart,SKU-3145,1,35370.32,0.24,26881.44,26417.93,463.51,24,No,Debit Card
GLM102662,11-08-2024,Hyderabad,Store,CUST2048,Divit Venkataraman,F,WCH131,Kids,Glimmer Luxe,SKU-9842,1,61643.22,0.05,58561.06,41686.74,16874.32,24,No,Credit Card
GLM102663,13-07-2018,Chennai,Online,CUST2626,Vaibhav Zachariah,M,WCH154,Kids,Glimmer Smart,SKU-7846,3,10131.7,0.18,24923.98,6587.49,5161.51,12,No,NetBanking
GLM102664,03-04-2020,Hyderabad,Online,CUST1244,Zoya Karpe,M,WCH79,Kids,Glimmer Sport,SKU-3699,1,95298.73,0.17,79097.95,57471.69,21626.26,12,Yes,Cash
GLM102665,06-10-2020,Mumbai,Store,CUST748,Seher Sachdev,M,WCH135,Men,Glimmer Smart,SKU-4729,1,62383.68,0.18,51154.62,40672.39,10482.23,24,Yes,Debit Card
GLM102666,27-01-2019,Ahmedabad,Store,CUST451,Ela Sekhon,F,WCH184,Men,Glimmer Sport,SKU-7707,2,148020.16,0.13,257555.08,98750.5,60054.08,6,No,Debit Card
GLM102667,14-02-2018,Bengaluru,Online,CUST555,Krish Tailor,M,WCH54,Men,Glimmer Sport,SKU-7724,2,146315.11,0.15,248735.69,95860.45,57014.79,24,No,Credit Card
GLM102668,13-03-2020,Ahmedabad,Online,CUST2163,Indrans Rajagopal,F,WCH32,Men,Glimmer Smart,SKU-1300,3,82872.04,0.14,213809.86,50147.9,63366.16,12,Yes,NetBanking
GLM102669,18-07-2023,Delhi,Online,CUST192,Shaan Rao,F,WCH3,Women,Glimmer Smart,SKU-6969,2,129293.16,0.13,224970.1,86610.9,51748.3,6,No,Cash
GLM102670,08-08-2024,Chennai,Store,CUST1142,Kiara Vig,F,WCH72,Men,Glimmer Smart,SKU-7937,2,88672.41,0.01,175571.37,66408.15,42755.07,24,No,Debit Card
GLM102671,25-08-2019,Mumbai,Online,CUST1833,Shray Kalla,F,WCH54,Luxury,Glimmer Luxe,SKU-6049,3,45846.93,0.15,116909.67,28980.27,29968.86,6,No,Debit Card
GLM102672,17-10-2018,Pune,Online,CUST2892,Yuvaan Goel,F,WCH36,Women,Glimmer Sport,SKU-7035,2,70225.75,0.01,139046.98,45159.56,48727.86,24,Yes,UPI
GLM102673,28-07-2018,Ahmedabad,Online,CUST2608,Badal Gara,F,WCH124,Smart,Glimmer Sport,SKU-5425,3,130820.33,0.08,361064.11,95375.37,74938,24,No,Credit Card
GLM102674,08-02-2020,Bengaluru,Store,CUST1444,Faiyaz Zacharia,M,WCH74,Men,Glimmer Classic,SKU-7216,3,65913.71,0.07,183899.25,39798.26,64504.47,6,Yes,NetBanking
GLM102675,05-06-2022,Hyderabad,Store,CUST2376,Suhana Bir,M,WCH140,Women,Glimmer Smart,SKU-8247,2,80908.55,0.18,132690.02,57677.96,17334.1,12,No,UPI
GLM102676,13-01-2019,Kolkata,Online,CUST2322,Bhamini Kumar,F,WCH89,Women,Glimmer Smart,SKU-2999,3,39359.61,0.2,94463.06,27445.54,12126.44,12,No,Debit Card
GLM102677,23-02-2018,Bengaluru,Online,CUST1724,Yasmin Shan,F,WCH48,Women,Glimmer Classic,SKU-3342,1,135891.55,0.03,131814.8,90351.47,41463.33,6,No,UPI
GLM102678,31-05-2018,Delhi,Store,CUST317,Suhana Singh,F,WCH96,Men,Glimmer Smart,SKU-6509,3,130574.86,0.22,305545.17,95602.58,18737.43,12,No,Debit Card
GLM102679,22-09-2022,Hyderabad,Online,CUST1274,Mehul Shankar,F,WCH113,Men,Glimmer Luxe,SKU-1817,2,87953.49,0.07,163593.49,63528.18,36537.13,6,No,UPI
GLM102680,08-01-2020,Kolkata,Online,CUST1871,Madhup Sandhu,F,WCH89,Kids,Glimmer Smart,SKU-9455,3,10541.93,0.22,24668.12,6972.87,3749.51,24,No,Credit Card
GLM102681,01-10-2024,Pune,Online,CUST1695,Yuvraj  Krish,F,WCH2,Men,Glimmer Classic,SKU-3162,2,130580.85,0.18,214152.59,82484.22,49184.15,12,No,Cash
GLM102682,16-08-2019,Mumbai,Online,CUST2853,Nakul Jani,F,WCH185,Women,Glimmer Smart,SKU-4820,3,137483.05,0.13,358830.76,83610.89,107998.09,12,No,NetBanking
GLM102683,25-11-2022,Ahmedabad,Store,CUST2973,Divyansh Sampath,F,WCH41,Luxury,Glimmer Luxe,SKU-7241,1,65049.07,0,65049.07,41075.38,23973.69,12,No,UPI
GLM102684,24-06-2020,Hyderabad,Online,CUST1532,Yakshit Dass,M,WCH55,Luxury,Glimmer Classic,SKU-8538,1,85730.62,0.05,81444.09,57666.97,23777.12,24,No,Cash
GLM102685,22-01-2022,Pune,Online,CUST2168,Sara Cheema,F,WCH52,Smart,Glimmer Luxe,SKU-2072,3,73022.16,0.09,199350.5,50457.64,47977.58,6,Yes,Cash
GLM102686,01-06-2019,Mumbai,Store,CUST1834,Yasmin Biswas,F,WCH175,Smart,Glimmer Luxe,SKU-8540,3,51010.28,0.14,131606.52,36389.23,22438.83,6,Yes,Debit Card
GLM102687,07-12-2022,Kolkata,Store,CUST2728,Amira Sunder,M,WCH190,Men,Glimmer Luxe,SKU-5138,3,72319.73,0.01,214789.6,50651.14,62836.18,24,No,Credit Card
GLM102688,16-06-2024,Chennai,Store,CUST1260,Saksham Loyal,M,WCH69,Men,Glimmer Sport,SKU-1718,2,27748.93,0.2,44398.29,17442.94,9512.41,12,No,NetBanking
GLM102689,20-05-2024,Mumbai,Online,CUST2923,Aayush Maharaj,F,WCH127,Kids,Glimmer Smart,SKU-2136,2,15623.25,0.19,25309.67,10639.16,4031.35,24,Yes,Cash
GLM102690,14-09-2018,Ahmedabad,Store,CUST480,Vritika Dhawan,M,WCH72,Men,Glimmer Sport,SKU-2212,2,73864.29,0.24,112273.72,53685.5,4902.72,12,Yes,NetBanking
GLM102691,08-08-2023,Bengaluru,Online,CUST2685,Kimaya Lala,F,WCH131,Smart,Glimmer Classic,SKU-6597,1,139164.16,0.11,123856.1,87901.57,35954.53,6,No,NetBanking
GLM102692,24-03-2023,Mumbai,Online,CUST2296,Vritika Swamy,F,WCH52,Women,Glimmer Luxe,SKU-5304,2,23207.04,0.24,35274.7,14694.11,5886.48,6,Yes,NetBanking
GLM102693,25-06-2020,Bengaluru,Online,CUST320,Yuvaan Mahajan,M,WCH200,Women,Glimmer Smart,SKU-2610,2,86721.95,0.21,137020.68,57683.33,21654.02,12,No,UPI
GLM102694,08-09-2022,Bengaluru,Online,CUST2646,Sahil Dutt,F,WCH147,Men,Glimmer Sport,SKU-3656,3,138707.4,0.06,391154.87,88085.09,126899.6,6,No,Cash
GLM102695,30-06-2018,Bengaluru,Online,CUST545,Tanya Bains,F,WCH109,Smart,Glimmer Luxe,SKU-4078,2,99669.35,0.05,189371.77,68539.65,52292.47,6,No,Credit Card
GLM102696,12-07-2021,Mumbai,Store,CUST370,Tejas Konda,M,WCH183,Smart,Glimmer Smart,SKU-3878,1,3607.8,0.17,2994.47,2391.29,603.18,12,No,UPI
GLM102697,16-09-2019,Pune,Store,CUST1780,Khushi Behl,F,WCH196,Men,Glimmer Classic,SKU-9394,3,120576.87,0.25,271297.96,76287.92,42434.2,12,No,NetBanking
GLM102698,24-05-2021,Hyderabad,Store,CUST2056,Damini Vyas,M,WCH154,Women,Glimmer Smart,SKU-7293,2,134055.62,0.12,235937.89,89625.55,56686.79,6,Yes,Credit Card
GLM102699,25-09-2023,Pune,Online,CUST1990,Oorja Dewan,M,WCH35,Kids,Glimmer Luxe,SKU-1209,2,23979.33,0.06,45081.14,17369.62,10341.9,24,No,Credit Card
GLM102700,14-03-2021,Pune,Store,CUST23,Kiara Mandal,M,WCH155,Women,Glimmer Classic,SKU-8066,3,122426.17,0.14,315859.52,89266.55,48059.87,12,No,UPI
GLM102701,05-11-2018,Ahmedabad,Store,CUST2297,Romil Trivedi,F,WCH173,Smart,Glimmer Sport,SKU-5246,2,140412.76,0.14,241509.95,94386.42,52737.11,6,Yes,Credit Card
GLM102702,26-11-2023,Hyderabad,Store,CUST1803,Kaira Saran,F,WCH56,Luxury,Glimmer Sport,SKU-3654,3,74720.14,0.17,186053.15,51746.84,30812.63,6,No,Credit Card
GLM102703,27-12-2023,Hyderabad,Online,CUST2128,Anvi Kumar,M,WCH50,Women,Glimmer Classic,SKU-7133,3,25633.26,0.02,75361.78,17964.6,21467.98,12,No,UPI
GLM102704,07-09-2019,Ahmedabad,Store,CUST984,Tiya Krishnan,F,WCH131,Smart,Glimmer Luxe,SKU-3219,3,31009.58,0.2,74422.99,20341.61,13398.16,12,No,Cash
GLM102705,21-08-2021,Hyderabad,Store,CUST2370,Himmat Lata,M,WCH70,Men,Glimmer Luxe,SKU-1505,2,107613.97,0.01,213075.66,80407.04,52261.58,6,Yes,NetBanking
GLM102706,08-04-2023,Delhi,Online,CUST1809,Dhruv Barad,F,WCH118,Luxury,Glimmer Sport,SKU-8083,2,72667.51,0.22,113361.32,51919.14,9523.04,6,No,Cash
GLM102707,26-04-2023,Kolkata,Store,CUST1604,Azad Sant,F,WCH58,Smart,Glimmer Smart,SKU-3907,2,109255.6,0.16,183549.41,66862.53,49824.35,6,No,UPI
GLM102708,18-11-2023,Mumbai,Store,CUST883,Miraya Mani,F,WCH191,Kids,Glimmer Classic,SKU-2384,2,131550.33,0.2,210480.53,85941.77,38596.99,12,No,Credit Card
GLM102709,07-04-2018,Delhi,Online,CUST398,Riya Dhaliwal,F,WCH16,Smart,Glimmer Sport,SKU-4065,2,132755.85,0.14,228340.06,96205.14,35929.78,6,No,Cash
GLM102710,15-09-2024,Chennai,Online,CUST986,Manikya Deep,M,WCH187,Luxury,Glimmer Luxe,SKU-9923,2,57120.14,0.12,100531.45,36532.53,27466.39,6,Yes,Cash
GLM102711,03-10-2022,Bengaluru,Store,CUST660,Dharmajan Krishna,M,WCH172,Smart,Glimmer Classic,SKU-7670,1,73669.92,0.16,61882.73,44939.44,16943.29,6,No,NetBanking
GLM102712,01-12-2021,Chennai,Online,CUST1089,Emir Chaudry,M,WCH11,Luxury,Glimmer Smart,SKU-5007,1,112702.38,0.13,98051.07,74437.7,23613.37,12,Yes,Debit Card
GLM102713,15-02-2024,Delhi,Store,CUST626,Raunak Chaudhary,F,WCH113,Luxury,Glimmer Smart,SKU-4952,3,2320.58,0.25,5221.31,1662.51,233.78,24,No,Credit Card
GLM102714,22-12-2022,Ahmedabad,Store,CUST1042,Ira Raju,M,WCH80,Kids,Glimmer Smart,SKU-7450,3,138749.47,0.22,324673.76,103162.19,15187.19,6,Yes,UPI
GLM102715,07-04-2018,Chennai,Store,CUST1497,Prerak Sodhi,M,WCH62,Kids,Glimmer Luxe,SKU-7654,3,39538.67,0.15,100823.61,24029.25,28735.86,6,No,NetBanking
GLM102716,14-04-2022,Bengaluru,Store,CUST1422,Pari Lad,F,WCH116,Women,Glimmer Smart,SKU-6974,2,86775.05,0.04,166608.1,55028.11,56551.88,12,No,Debit Card
GLM102717,04-01-2023,Hyderabad,Online,CUST89,Rhea Dyal,M,WCH173,Smart,Glimmer Classic,SKU-7662,2,54080.78,0.24,82202.79,36716.43,8769.93,12,No,UPI
GLM102718,08-08-2022,Delhi,Online,CUST344,Baiju Konda,F,WCH194,Women,Glimmer Sport,SKU-8752,3,59029.21,0.14,152295.36,41758.87,27018.75,24,Yes,Credit Card
GLM102719,26-11-2018,Hyderabad,Online,CUST571,Ivan Dhillon,M,WCH3,Men,Glimmer Luxe,SKU-1305,1,33087.79,0.14,28455.5,20695.41,7760.09,6,Yes,UPI
GLM102720,18-01-2022,Kolkata,Online,CUST154,Kiara Arya,F,WCH162,Kids,Glimmer Sport,SKU-9361,3,98932.89,0.24,225566.99,60302.38,44659.85,12,Yes,UPI
GLM102721,06-05-2018,Pune,Online,CUST2147,Saanvi Mand,M,WCH114,Men,Glimmer Classic,SKU-4130,3,7003.01,0.11,18698.04,4539.8,5078.64,24,No,Cash
GLM102722,27-04-2020,Mumbai,Store,CUST287,Mannat Balan,F,WCH119,Luxury,Glimmer Luxe,SKU-3335,2,42357.31,0.18,69465.99,31624.04,6217.91,6,No,Cash
GLM102723,06-04-2019,Delhi,Online,CUST683,Nakul Chandra,M,WCH25,Women,Glimmer Smart,SKU-1346,1,102558.63,0.23,78970.15,69913.83,9056.32,24,Yes,Debit Card
GLM102724,04-09-2023,Ahmedabad,Online,CUST552,Shamik Dani,M,WCH69,Luxury,Glimmer Luxe,SKU-7261,3,70270.3,0.07,196054.14,42754.41,67790.91,24,No,Debit Card
GLM102725,04-12-2022,Mumbai,Online,CUST1467,Samaira Swaminathan,M,WCH21,Luxury,Glimmer Sport,SKU-8158,2,36563.35,0.17,60695.16,22425.93,15843.3,6,No,Credit Card
GLM102726,09-02-2020,Pune,Online,CUST2204,Vanya Doctor,M,WCH195,Luxury,Glimmer Sport,SKU-9043,1,67948.32,0.07,63191.94,43809.54,19382.4,6,No,UPI
GLM102727,23-01-2022,Hyderabad,Online,CUST106,Hunar Dewan,M,WCH149,Men,Glimmer Smart,SKU-4224,2,138248.82,0.08,254377.83,88373.5,77630.83,24,No,NetBanking
GLM102728,02-07-2019,Ahmedabad,Online,CUST950,Mamooty Ranganathan,F,WCH53,Women,Glimmer Smart,SKU-7344,1,130038.32,0.16,109232.19,81435.25,27796.94,6,Yes,Cash
GLM102729,09-07-2018,Mumbai,Store,CUST2717,Shayak Agrawal,M,WCH115,Women,Glimmer Luxe,SKU-6831,3,42156.3,0.03,122674.83,28682.76,36626.55,12,No,UPI
GLM102730,09-03-2019,Bengaluru,Store,CUST179,Suhana Borra,F,WCH192,Luxury,Glimmer Classic,SKU-3776,2,17335.19,0.21,27389.6,11946.28,3497.04,24,No,Credit Card
GLM102731,11-10-2024,Hyderabad,Store,CUST1447,Himmat Bala,M,WCH84,Women,Glimmer Smart,SKU-3062,2,99379.38,0.14,170932.53,72024.51,26883.51,6,No,Credit Card
GLM102732,08-03-2021,Bengaluru,Online,CUST2304,Yuvraj  Sidhu,F,WCH17,Women,Glimmer Smart,SKU-6708,2,73896.87,0.24,112323.24,47414.68,17493.88,24,No,Credit Card
GLM102733,07-07-2024,Bengaluru,Online,CUST457,Anvi Bedi,M,WCH58,Women,Glimmer Sport,SKU-8119,1,53596.16,0.17,44484.81,39605.91,4878.9,12,No,Cash
GLM102734,15-05-2021,Kolkata,Store,CUST2354,Anvi Ramesh,M,WCH189,Luxury,Glimmer Luxe,SKU-4293,3,122119.74,0.09,333386.89,79095.87,96099.28,24,No,Cash
GLM102735,11-01-2018,Kolkata,Store,CUST1344,Ivan Khanna,M,WCH121,Kids,Glimmer Luxe,SKU-9185,3,95279.86,0.03,277264.39,70665.75,65267.14,12,No,Debit Card
GLM102736,17-05-2021,Hyderabad,Online,CUST2653,Sana Rajagopal,F,WCH48,Luxury,Glimmer Sport,SKU-7936,1,96480.2,0.19,78148.96,59764.78,18384.18,6,Yes,Credit Card
GLM102737,16-03-2024,Pune,Store,CUST2381,Farhan Khalsa,F,WCH36,Luxury,Glimmer Luxe,SKU-3280,1,130952.19,0.22,102142.71,85384.43,16758.28,12,No,UPI
GLM102738,28-08-2018,Chennai,Online,CUST1022,Chirag Ravi,M,WCH68,Men,Glimmer Sport,SKU-7479,2,118615.52,0.05,225369.49,78702.97,67963.55,12,No,Debit Card
GLM102739,12-07-2020,Bengaluru,Online,CUST555,Miraya Tara,F,WCH94,Kids,Glimmer Smart,SKU-9817,3,54984.92,0.15,140211.55,41158.19,16736.98,12,No,Cash
GLM102740,08-02-2020,Delhi,Store,CUST2400,Ojas Chatterjee,F,WCH16,Kids,Glimmer Sport,SKU-4216,2,6918.94,0.14,11900.58,5003.55,1893.48,24,No,UPI
GLM102741,19-03-2024,Ahmedabad,Store,CUST774,Rania Srinivasan,F,WCH57,Smart,Glimmer Smart,SKU-5669,1,82869.43,0.02,81212.04,53727.61,27484.43,12,No,Debit Card
GLM102742,29-04-2018,Bengaluru,Store,CUST2479,Riya Hayre,F,WCH74,Luxury,Glimmer Smart,SKU-8530,3,42566.97,0.21,100883.72,26469.92,21473.96,24,No,Debit Card
GLM102743,07-10-2020,Kolkata,Store,CUST1583,Alisha Choudhury,M,WCH181,Luxury,Glimmer Luxe,SKU-5437,2,80602.95,0.17,133800.9,53521.78,26757.34,12,No,Credit Card
GLM102744,20-11-2023,Kolkata,Online,CUST308,Purab Dani,M,WCH98,Women,Glimmer Luxe,SKU-2736,3,11400.63,0.07,31807.76,8359.21,6730.13,12,No,NetBanking
GLM102745,23-06-2019,Hyderabad,Store,CUST1364,Ryan Borra,F,WCH181,Luxury,Glimmer Classic,SKU-8177,2,148599.27,0.13,258562.73,97177.21,64208.31,12,No,Credit Card
GLM102746,03-12-2018,Mumbai,Online,CUST2959,Rati Singh,F,WCH77,Smart,Glimmer Smart,SKU-1527,2,140668.28,0.06,264456.37,102395.83,59664.71,6,Yes,Credit Card
GLM102747,12-06-2019,Mumbai,Online,CUST484,Samarth Bhavsar,F,WCH33,Luxury,Glimmer Luxe,SKU-1056,3,142854.37,0.12,377135.54,94899.69,92436.47,24,No,Cash
GLM102748,12-06-2020,Ahmedabad,Store,CUST1748,Vardaniya Rastogi,F,WCH176,Men,Glimmer Sport,SKU-2670,3,73415.14,0.04,211435.6,46997.65,70442.65,12,Yes,Cash
GLM102749,11-08-2024,Bengaluru,Online,CUST541,Ishita Choudhary,M,WCH31,Luxury,Glimmer Luxe,SKU-8191,2,81174.88,0.12,142867.79,52679.42,37508.95,12,No,Cash
GLM102750,10-08-2024,Delhi,Online,CUST2119,Raunak Saini,F,WCH65,Smart,Glimmer Classic,SKU-1937,3,10634.15,0.07,29669.28,6545.41,10033.05,6,No,Credit Card
GLM102751,16-10-2018,Bengaluru,Store,CUST666,Saksham Acharya,F,WCH82,Smart,Glimmer Smart,SKU-3292,1,136418.46,0.06,128233.35,93022.13,35211.22,24,No,NetBanking
GLM102752,01-01-2024,Kolkata,Store,CUST1901,Nakul Bali,M,WCH193,Smart,Glimmer Luxe,SKU-9497,2,96208.4,0.2,153933.44,67843.91,18245.62,24,Yes,UPI
GLM102753,02-01-2024,Kolkata,Store,CUST1355,Yuvraj  Balay,F,WCH119,Smart,Glimmer Sport,SKU-2197,3,97372.86,0.19,236616.05,59046.79,59475.68,6,Yes,Credit Card
GLM102754,21-06-2018,Ahmedabad,Online,CUST1241,Prisha Bains,F,WCH1,Women,Glimmer Smart,SKU-1545,1,37984.73,0.12,33426.56,26974.45,6452.11,6,Yes,NetBanking
GLM102755,19-04-2018,Pune,Store,CUST1967,Kabir Raval,M,WCH40,Women,Glimmer Smart,SKU-6419,2,91651.88,0.03,177804.65,59475.56,58853.53,12,No,Credit Card
GLM102756,06-02-2024,Bengaluru,Online,CUST2156,Tejas Garg,M,WCH183,Kids,Glimmer Smart,SKU-3189,3,100172.31,0.2,240413.54,64564.06,46721.36,12,No,NetBanking
GLM102757,30-12-2018,Ahmedabad,Online,CUST1280,Jayesh Khurana,F,WCH58,Men,Glimmer Classic,SKU-5187,2,74303.83,0.03,144149.43,54221.4,35706.63,6,No,Debit Card
GLM102758,16-04-2020,Bengaluru,Store,CUST2762,Jayant Bhat,M,WCH112,Smart,Glimmer Luxe,SKU-2718,2,93730.05,0.13,163090.29,66809.41,29471.47,12,No,UPI
GLM102759,06-11-2020,Kolkata,Store,CUST1480,Keya Kade,F,WCH96,Men,Glimmer Sport,SKU-9214,2,107010.6,0.03,207600.56,70662.69,66275.18,6,No,UPI
GLM102760,30-01-2021,Kolkata,Online,CUST596,Sana D’Alia,M,WCH54,Men,Glimmer Classic,SKU-4486,3,21101.57,0.07,58873.38,14312.63,15935.49,24,No,UPI
GLM102761,19-10-2019,Pune,Online,CUST2665,Jhanvi Atwal,F,WCH194,Smart,Glimmer Luxe,SKU-2221,3,122351.75,0.24,278961.99,84011.38,26927.85,6,No,NetBanking
GLM102762,28-02-2018,Hyderabad,Online,CUST1065,Sumer Lalla,F,WCH36,Smart,Glimmer Sport,SKU-4207,2,70533.62,0.13,122728.5,49944.46,22839.58,24,No,UPI
GLM102763,10-10-2021,Mumbai,Online,CUST862,Farhan Baria,F,WCH33,Men,Glimmer Smart,SKU-1135,3,48865.77,0.2,117277.85,30839.03,24760.76,6,No,UPI
GLM102764,30-09-2020,Kolkata,Online,CUST101,Rhea Tandon,M,WCH157,Luxury,Glimmer Luxe,SKU-9773,2,144529.04,0.21,228355.88,101936.22,24483.44,24,No,UPI
GLM102765,27-10-2018,Kolkata,Store,CUST396,Vihaan Loyal,F,WCH94,Men,Glimmer Sport,SKU-3437,1,6744.15,0.23,5193,4423.59,769.41,12,No,Credit Card
GLM102766,02-06-2024,Bengaluru,Store,CUST2791,Tiya Goel,M,WCH198,Men,Glimmer Smart,SKU-3566,3,40471.32,0,121413.96,24728.62,47228.1,24,No,Credit Card
