OrderID,OrderDate,ProductID,ProductName,SKU,CustomerName,Region,Category,SubCategory,SalesChannel,Quantity,UnitPrice,Discount,TotalSales,EstimatedCost,EstimatedProfit
ORD103703,2016-12-30,PRD10472,Furniture Plus,SKU-80006,Indranil Shan,Bihar,Home & Kitchen,Furniture,Store,3,16.01,0.3,33.62,8.29,16.21
ORD103704,2021-12-20,PRD7638,Women Elite,SKU-51680,Ryan Chhabra,Sikkim,Clothing,Women,Store,8,452.34,0.02,3546.35,238.34,1677.76
ORD103705,2016-04-20,PRD6709,Kids Pro,SKU-27367,Zaina Chatterjee,Himachal Pradesh,Clothing,Kids,Online,4,345.92,0.2,1106.94,260.15,274.46
ORD103706,2016-05-19,PRD6539,Phones Max,SKU-85741,Samar Dara,Sikkim,Electronics,Phones,Store,10,212.08,0.29,1505.77,149.99,440.84
ORD103707,2021-03-14,PRD9250,Appliances Max,SKU-10192,Adah Dar,Uttarakhand,Home & Kitchen,Appliances,Store,6,289.61,0.3,1216.36,170.27,501.23
ORD103708,2016-03-17,PRD8617,Furniture Elite,SKU-94099,Divyansh Sarin,Rajasthan,Home & Kitchen,Furniture,Store,3,467.81,0.24,1066.61,367.53,228.64
ORD103709,2019-06-02,PRD5398,Makeup Plus,SKU-16936,Nakul Srivastava,Tripura,Beauty,Makeup,Store,1,490.75,0.28,353.34,343.8,105.8
ORD103710,2016-11-06,PRD6315,Phones Elite,SKU-67900,Vritika Srivastava,Chhattisgarh,Electronics,Phones,Store,10,214.24,0.24,1628.22,104.91,830.91
ORD103711,2015-09-17,PRD10934,Men Go,SKU-99273,Nishith Guha,Sikkim,Clothing,Men,Online,8,407.43,0.26,2411.99,294.74,667.12
ORD103712,2018-01-03,PRD4668,Accessories Plus,SKU-63603,Saanvi Sharma,Himachal Pradesh,Electronics,Accessories,Store,5,382.55,0.21,1511.07,187.2,771.63
ORD103713,2025-04-28,PRD6891,Team Sports Max,SKU-35784,Bhavin Ghose,Manipur,Sports,Team Sports,Online,9,213.16,0.25,1438.83,107.89,710.57
ORD103714,2018-12-19,PRD2627,Skincare Go,SKU-25415,Raghav Devan,Karnataka,Beauty,Skincare,Store,2,451.03,0.15,766.75,341.41,186.35
ORD103715,2024-02-21,PRD9203,Team Sports X,SKU-35989,Aaina Chokshi,West Bengal,Sports,Team Sports,Online,10,177.33,0.27,1294.51,133.54,319.67
ORD103716,2020-09-22,PRD7503,Women Elite,SKU-41895,Saira Deshmukh,Assam,Clothing,Women,Store,5,233.41,0.26,863.62,163.65,258.11
ORD103717,2025-06-02,PRD5677,Men Elite,SKU-44364,Aniruddh Saini,Jharkhand,Clothing,Men,Online,10,142.43,0.23,1096.71,97.74,344.11
ORD103718,2025-09-12,PRD10274,Skincare Go,SKU-58629,Uthkarsh Garg,Rajasthan,Beauty,Skincare,Store,5,494.39,0.02,2422.51,290.37,999.7
ORD103719,2022-03-25,PRD5857,Team Sports X,SKU-45215,Dhruv Kohli,Uttarakhand,Sports,Team Sports,Store,4,159.49,0.21,503.99,98.5,192.73
ORD103720,2019-08-23,PRD8860,Men Max,SKU-39220,Zara Devi,Karnataka,Clothing,Men,Store,7,170.57,0.0,1193.99,124.36,323.47
ORD103721,2023-06-15,PRD7731,Decor Max,SKU-78166,Prerak Sawhney,Himachal Pradesh,Home & Kitchen,Decor,Online,8,41.78,0.22,260.71,17.28,152.88
ORD103722,2015-07-25,PRD2861,Decor Pro,SKU-74942,Amani Balasubramanian,Delhi,Home & Kitchen,Decor,Online,7,180.74,0.22,986.84,85.64,519.25
ORD103723,2023-06-22,PRD4980,Haircare Plus,SKU-79573,Ivan Hora,Ladakh,Beauty,Haircare,Online,7,181.47,0.09,1155.96,82.15,632.67
ORD103724,2021-10-20,PRD9988,Haircare Go,SKU-20474,Suhana Bansal,Tripura,Beauty,Haircare,Store,7,253.69,0.27,1296.36,199.27,278.09
ORD103725,2017-12-11,PRD9999,Team Sports Elite,SKU-62795,Khushi Korpal,Maharashtra,Sports,Team Sports,Store,7,241.27,0.15,1435.56,180.7,360.39
ORD103726,2023-08-15,PRD10905,Phones X,SKU-76318,Umang Gopal,Rajasthan,Electronics,Phones,Store,7,114.26,0.17,663.85,75.67,224.21
ORD103727,2023-08-27,PRD3356,Skincare Pro,SKU-80402,Miraya Mani,Rajasthan,Beauty,Skincare,Online,7,439.65,0.17,2554.37,269.89,986.31
ORD103728,2021-04-20,PRD2836,Skincare Elite,SKU-27946,Gatik Saraf,Chandigarh,Beauty,Skincare,Store,7,355.82,0.12,2191.85,245.77,677.91
ORD103729,2025-03-15,PRD6913,Skincare Plus,SKU-53908,Divyansh Borde,Punjab,Beauty,Skincare,Online,10,328.01,0.07,3050.49,160.29,1559.8
ORD103730,2023-08-25,PRD9513,Women Go,SKU-22431,Damini Sandal,Tamil Nadu,Clothing,Women,Online,10,96.14,0.05,913.33,68.79,259.82
ORD103731,2022-04-15,PRD9231,Outdoor Max,SKU-56444,Pranay Boase,Tamil Nadu,Sports,Outdoor,Online,2,141.3,0.08,259.99,69.61,131.91
ORD103732,2020-10-14,PRD5655,Skincare Pro,SKU-35180,Vivaan Cherian,Punjab,Beauty,Skincare,Store,1,206.72,0.18,169.51,165.24,34.01
ORD103733,2025-08-20,PRD2185,Men Max,SKU-49791,Anika Seshadri,Meghalaya,Clothing,Men,Store,7,375.81,0.02,2578.06,298.44,530.76
ORD103734,2024-05-06,PRD10071,Haircare Go,SKU-78440,Ehsaan Badal,Karnataka,Beauty,Haircare,Online,5,16.7,0.01,82.67,11.81,24.21
ORD103735,2021-03-17,PRD9201,Haircare Pro,SKU-29775,Siya Kanda,Maharashtra,Beauty,Haircare,Store,5,120.71,0.23,464.73,88.65,123.43
ORD103736,2020-06-15,PRD7465,Fitness Elite,SKU-91422,Ahana  Balasubramanian,Arunachal Pradesh,Sports,Fitness,Online,5,297.43,0.23,1145.11,218.67,303.23
ORD103737,2023-04-17,PRD1340,Makeup Pro,SKU-87334,Manjari Kalla,Tripura,Beauty,Makeup,Online,1,81.65,0.11,72.67,50.09,28.09
ORD103738,2020-11-24,PRD3991,Outdoor Pro,SKU-70904,Onkar Borde,Maharashtra,Sports,Outdoor,Online,9,408.06,0.2,2938.03,270.07,993.53
ORD103739,2017-03-18,PRD5548,Accessories Go,SKU-21099,Jayant Sur,Rajasthan,Electronics,Accessories,Store,10,36.11,0.14,310.55,21.58,124.96
ORD103740,2020-01-26,PRD6265,Furniture Max,SKU-94782,Oorja Johal,Sikkim,Home & Kitchen,Furniture,Store,8,68.08,0.21,430.27,41.44,168.36
ORD103741,2015-10-18,PRD6235,Outdoor Plus,SKU-82228,Nitya Goel,Tamil Nadu,Sports,Outdoor,Store,2,174.53,0.13,303.68,87.77,150.96
ORD103742,2018-12-31,PRD4281,Team Sports Plus,SKU-71520,Madhav Ratta,Chandigarh,Sports,Team Sports,Online,9,162.33,0.14,1256.43,119.52,331.35
ORD103743,2016-07-11,PRD3199,Decor Go,SKU-13536,Kaira Dar,Tripura,Home & Kitchen,Decor,Online,4,163.83,0.02,642.21,102.28,241.28
ORD103744,2018-12-21,PRD3566,Appliances X,SKU-30418,Jayant Bhattacharyya,Meghalaya,Home & Kitchen,Appliances,Online,7,310.07,0.04,2083.67,242.24,455.82
ORD103745,2016-11-12,PRD8672,Decor Max,SKU-30696,Krish Chokshi,Madhya Pradesh,Home & Kitchen,Decor,Online,2,18.21,0.19,29.5,14.42,6.14
ORD103746,2023-08-28,PRD6347,Phones Pro,SKU-62445,Taran Jain,Madhya Pradesh,Electronics,Phones,Online,4,358.68,0.06,1348.64,268.66,338.48
ORD103747,2025-02-24,PRD10709,Kids X,SKU-87491,Aaryahi Suresh,Karnataka,Clothing,Kids,Store,8,142.37,0.19,922.56,58.19,545.49
ORD103748,2022-05-09,PRD8966,Furniture Go,SKU-79468,Alia Sangha,Maharashtra,Home & Kitchen,Furniture,Online,3,211.63,0.04,609.49,95.12,335.55
ORD103749,2021-04-18,PRD10232,Decor Max,SKU-82083,Zoya Deshmukh,Jharkhand,Home & Kitchen,Decor,Store,3,404.8,0.11,1080.82,292.69,299.33
ORD103750,2018-11-08,PRD3009,Kids Pro,SKU-38353,Vritika Manne,Goa,Clothing,Kids,Store,2,306.01,0.28,440.65,200.77,151.55
ORD103751,2021-01-24,PRD2121,Kids Elite,SKU-15701,Prisha Sahni,Puducherry,Clothing,Kids,Online,2,378.73,0.09,689.29,251.53,231.5
ORD103752,2021-01-03,PRD7994,Kids Plus,SKU-22137,Manikya Chatterjee,Punjab,Clothing,Kids,Store,1,52.71,0.02,51.66,31.98,20.32
ORD103753,2024-10-02,PRD6521,Makeup X,SKU-88195,Siya Bawa,Arunachal Pradesh,Beauty,Makeup,Online,9,168.84,0.0,1519.56,99.71,622.17
ORD103754,2018-11-11,PRD6249,Furniture Elite,SKU-99829,Rhea Chander,West Bengal,Home & Kitchen,Furniture,Online,1,102.38,0.14,88.05,49.23,45.71
ORD103755,2019-08-16,PRD6549,Outdoor Elite,SKU-94637,Kiara Contractor,Delhi,Sports,Outdoor,Online,1,484.03,0.25,363.02,348.57,101.59
ORD103756,2018-03-24,PRD10211,Outdoor X,SKU-11694,Yashvi Shanker,Ladakh,Sports,Outdoor,Store,2,312.42,0.18,512.37,158.68,252.13
ORD103757,2023-01-18,PRD1742,Fitness Elite,SKU-57102,Azad Vasa,West Bengal,Sports,Fitness,Online,5,422.62,0.1,1901.79,220.58,909.18
ORD103758,2016-11-12,PRD9903,Makeup Max,SKU-68040,Ayesha Randhawa,Chandigarh,Beauty,Makeup,Store,3,124.62,0.15,317.78,79.34,115.46
ORD103759,2020-04-23,PRD8048,Outdoor Elite,SKU-33194,Indrans Sem,Bihar,Sports,Outdoor,Online,3,309.49,0.01,919.19,161.76,438.76
ORD103760,2017-02-23,PRD7805,Outdoor X,SKU-19260,Advik Dixit,Arunachal Pradesh,Sports,Outdoor,Store,4,426.99,0.21,1349.29,202.53,709.29
ORD103761,2025-08-25,PRD6340,Outdoor Plus,SKU-18605,Shanaya Barad,Chhattisgarh,Sports,Outdoor,Store,5,74.7,0.04,358.56,46.36,136.03
ORD103762,2017-04-29,PRD7023,Laptops Elite,SKU-56112,Indrans Boase,Karnataka,Electronics,Laptops,Online,3,367.66,0.02,1080.92,203.26,483.34
ORD103763,2023-08-10,PRD7696,Team Sports Elite,SKU-64538,Hazel Jayaraman,Bihar,Sports,Team Sports,Store,5,302.97,0.18,1242.18,165.85,562.19
ORD103764,2025-02-26,PRD4088,Haircare Plus,SKU-28909,Myra Varkey,Odisha,Beauty,Haircare,Store,8,415.36,0.18,2724.76,206.94,1367.24
ORD103765,2021-01-28,PRD10205,Laptops Go,SKU-25023,Yuvraj  Bail,Jammu and Kashmir,Electronics,Laptops,Online,6,134.59,0.08,742.94,101.96,180.12
ORD103766,2018-11-30,PRD4596,Makeup Go,SKU-91353,Armaan Kibe,Tripura,Beauty,Makeup,Store,9,471.2,0.3,2968.56,235.7,1483.65
ORD103767,2016-04-06,PRD5966,Team Sports Elite,SKU-11259,Nakul Vaidya,Himachal Pradesh,Sports,Team Sports,Store,4,144.12,0.21,455.42,106.78,117.99
ORD103768,2017-08-10,PRD5241,Haircare Go,SKU-43360,Zain Sura,Haryana,Beauty,Haircare,Store,8,261.61,0.29,1485.94,141.23,683.76
ORD103769,2017-11-22,PRD9498,Haircare X,SKU-82720,Pari Dua,West Bengal,Beauty,Haircare,Online,3,165.24,0.04,475.89,71.08,271.18
ORD103770,2021-10-19,PRD7735,Phones Max,SKU-93053,Hridaan Desai,Haryana,Electronics,Phones,Online,2,51.7,0.21,81.69,30.13,34.08
ORD103771,2023-01-13,PRD5598,Men Max,SKU-93490,Indrajit Badami,Rajasthan,Clothing,Men,Online,2,364.55,0.02,714.52,247.42,229.57
ORD103772,2023-08-08,PRD3389,Appliances Plus,SKU-50572,Anika Kulkarni,Gujarat,Home & Kitchen,Appliances,Store,4,182.69,0.12,643.07,141.87,143.69
ORD103773,2015-09-29,PRD3841,Fitness Max,SKU-29670,Drishya Choudhry,Rajasthan,Sports,Fitness,Online,1,221.15,0.06,207.88,118.75,96.26
ORD103774,2021-01-14,PRD8477,Phones Plus,SKU-29515,Armaan Raman,Tripura,Electronics,Phones,Online,3,388.7,0.15,991.18,245.73,364.57
ORD103775,2015-07-07,PRD3619,Appliances Plus,SKU-97133,Siya Chaudhry,Chhattisgarh,Home & Kitchen,Appliances,Online,2,489.93,0.22,764.29,355.64,209.49
ORD103776,2023-08-27,PRD10387,Laptops Pro,SKU-61113,Biju Ratti,Rajasthan,Electronics,Laptops,Online,10,10.59,0.08,97.43,5.02,51.24
ORD103777,2024-03-02,PRD4792,Fitness Pro,SKU-83472,Jhanvi Subramaniam,Andhra Pradesh,Sports,Fitness,Store,4,318.42,0.23,980.73,248.94,214.0
ORD103778,2022-12-03,PRD9728,Fitness Go,SKU-80695,Zain Sanghvi,Kerala,Sports,Fitness,Store,2,492.34,0.28,708.97,216.45,397.28
ORD103779,2022-09-10,PRD4811,Phones X,SKU-13851,Vanya Reddy,Kerala,Electronics,Phones,Store,3,348.9,0.19,847.83,266.97,199.09
ORD103780,2023-03-14,PRD9083,Men Plus,SKU-39847,Vivaan Shere,Jharkhand,Clothing,Men,Online,8,376.23,0.21,2377.77,255.29,764.34
ORD103781,2019-03-14,PRD7914,Fitness X,SKU-56158,Ahana  Wable,Uttarakhand,Sports,Fitness,Online,5,72.86,0.1,327.87,44.96,125.55
ORD103782,2024-08-24,PRD8725,Accessories Plus,SKU-81305,Tara Dewan,Tripura,Electronics,Accessories,Store,3,379.8,0.06,1071.04,235.43,407.12
ORD103783,2020-12-07,PRD6601,Decor X,SKU-65136,Samaira Venkatesh,Puducherry,Home & Kitchen,Decor,Store,10,265.05,0.15,2252.92,153.68,946.64
ORD103784,2021-09-24,PRD6934,Women Elite,SKU-53798,Samiha Borah,Sikkim,Clothing,Women,Store,4,39.87,0.08,146.72,20.93,69.7
ORD103785,2021-08-17,PRD2807,Fitness Plus,SKU-40439,Dhanush Tank,Chhattisgarh,Sports,Fitness,Online,9,370.15,0.25,2498.51,257.63,759.51
ORD103786,2024-10-31,PRD1990,Team Sports X,SKU-45735,Yuvraj  Kade,Meghalaya,Sports,Team Sports,Online,6,203.19,0.0,1219.14,137.22,395.82
ORD103787,2021-05-02,PRD7540,Outdoor Pro,SKU-74434,Advika Sur,Andhra Pradesh,Sports,Outdoor,Online,6,357.83,0.22,1674.64,240.92,547.14
ORD103788,2016-10-18,PRD1134,Team Sports Go,SKU-58229,Priyansh Dutt,Uttarakhand,Sports,Team Sports,Store,7,150.55,0.21,832.54,106.3,244.7
ORD103789,2018-10-24,PRD1489,Furniture Plus,SKU-17783,Dhanush Thakkar,Odisha,Home & Kitchen,Furniture,Store,9,19.74,0.18,145.68,13.23,48.04
ORD103790,2023-02-24,PRD6113,Appliances Go,SKU-36381,Jayant Devi,Tripura,Home & Kitchen,Appliances,Store,7,381.17,0.12,2348.01,301.11,493.17
ORD103791,2017-06-06,PRD1160,Men Pro,SKU-19816,Rohan Khosla,Delhi,Clothing,Men,Online,2,158.12,0.14,271.97,87.43,121.59
ORD103792,2023-09-21,PRD1907,Team Sports Plus,SKU-97132,Keya Sahni,Sikkim,Sports,Team Sports,Store,4,317.97,0.17,1055.66,194.73,409.16
ORD103793,2025-01-10,PRD1872,Kids Max,SKU-69948,Shaan Saha,Jammu and Kashmir,Clothing,Kids,Online,9,228.21,0.13,1786.88,170.32,453.28
ORD103794,2020-07-05,PRD3723,Furniture X,SKU-64674,Navya Mammen,Assam,Home & Kitchen,Furniture,Online,7,429.96,0.24,2287.39,273.19,834.02
ORD103795,2016-10-09,PRD6364,Appliances Pro,SKU-96946,Elakshi Deep,Haryana,Home & Kitchen,Appliances,Store,10,146.43,0.0,1464.3,70.92,755.1
ORD103796,2018-05-18,PRD8457,Men Go,SKU-55706,Krish Goda,Chandigarh,Clothing,Men,Online,2,311.35,0.11,554.2,186.9,221.52
ORD103797,2016-05-05,PRD6546,Phones Max,SKU-61171,Eshani Sama,Arunachal Pradesh,Electronics,Phones,Store,3,78.61,0.03,228.76,39.15,114.83
ORD103798,2024-09-14,PRD9955,Furniture Plus,SKU-44005,Aarush Chaudhuri,Tripura,Home & Kitchen,Furniture,Store,1,16.96,0.03,16.45,7.97,8.72
ORD103799,2024-08-17,PRD3508,Skincare Go,SKU-15934,Rati Sekhon,Rajasthan,Beauty,Skincare,Store,7,308.36,0.2,1726.82,184.4,694.18
ORD103800,2015-10-18,PRD7467,Skincare Plus,SKU-44322,Kismat Das,Kerala,Beauty,Skincare,Online,2,176.48,0.15,300.02,95.66,137.39
ORD103801,2018-02-13,PRD5716,Makeup Plus,SKU-12235,Saanvi Sundaram,Tamil Nadu,Beauty,Makeup,Online,6,121.47,0.09,663.23,70.39,278.9
ORD103802,2017-09-07,PRD1995,Accessories Go,SKU-61288,Ranbir Karnik,Himachal Pradesh,Electronics,Accessories,Store,1,48.47,0.26,35.87,33.81,10.85
ORD103803,2024-07-08,PRD9049,Outdoor X,SKU-94118,Jayesh Ranganathan,Arunachal Pradesh,Sports,Outdoor,Online,5,25.54,0.0,127.7,15.58,49.8
ORD103804,2017-01-22,PRD5659,Skincare Elite,SKU-31065,Kiara Bhattacharyya,Kerala,Beauty,Skincare,Store,2,241.58,0.2,386.53,132.89,173.9
ORD103805,2019-12-30,PRD10081,Women Max,SKU-52172,Aniruddh Lanka,Meghalaya,Clothing,Women,Store,8,73.52,0.2,470.53,54.24,123.39
ORD103806,2015-08-30,PRD4244,Team Sports Go,SKU-36676,Ira Dubey,Chandigarh,Sports,Team Sports,Store,9,200.37,0.15,1532.83,86.22,873.25
ORD103807,2015-01-02,PRD8830,Phones Go,SKU-29869,Nehmat Chhabra,Chandigarh,Electronics,Phones,Online,3,83.65,0.28,180.68,45.08,83.31
ORD103808,2021-04-08,PRD6699,Kids Pro,SKU-62581,Yuvaan Manda,Jharkhand,Clothing,Kids,Online,3,423.87,0.28,915.56,280.74,309.16
ORD103809,2019-04-08,PRD4600,Kids Plus,SKU-98581,Vivaan Kari,Nagaland,Clothing,Kids,Online,2,79.91,0.05,151.83,42.82,70.47
ORD103810,2017-08-03,PRD7877,Furniture Pro,SKU-89781,Prisha Borra,Manipur,Home & Kitchen,Furniture,Online,5,122.8,0.02,601.72,50.36,354.96
ORD103811,2023-03-22,PRD10423,Decor Go,SKU-10451,Kismat Sidhu,Puducherry,Home & Kitchen,Decor,Online,2,489.72,0.12,861.91,274.62,378.58
ORD103812,2025-08-04,PRD4781,Makeup Go,SKU-70639,Kavya Sanghvi,Rajasthan,Beauty,Makeup,Store,9,321.31,0.08,2660.45,180.04,1169.72
ORD103813,2025-05-19,PRD1426,Makeup Max,SKU-73284,Anika De,Manipur,Beauty,Makeup,Online,2,225.78,0.04,433.5,127.13,189.41
ORD103814,2019-05-20,PRD8031,Women Max,SKU-56818,Ahana  Iyer,Jharkhand,Clothing,Women,Store,2,34.46,0.01,68.23,24.9,18.93
ORD103815,2024-04-05,PRD9331,Decor Elite,SKU-44977,Faiyaz Vala,Uttar Pradesh,Home & Kitchen,Decor,Online,4,21.63,0.07,80.46,17.21,16.44
ORD103816,2019-04-14,PRD9808,Laptops Max,SKU-74201,Mehul Cheema,Assam,Electronics,Laptops,Store,3,330.46,0.26,733.62,157.75,383.42
ORD103817,2016-07-24,PRD3135,Furniture Pro,SKU-23180,Chirag Cheema,Madhya Pradesh,Home & Kitchen,Furniture,Online,2,315.78,0.03,612.61,250.16,127.3
ORD103818,2022-02-16,PRD1250,Appliances Plus,SKU-15735,Ranbir Sule,Haryana,Home & Kitchen,Appliances,Store,4,204.28,0.23,629.18,157.7,143.47
ORD103819,2024-09-24,PRD1333,Team Sports Go,SKU-34198,Jivin Varughese,Meghalaya,Sports,Team Sports,Store,7,107.05,0.1,674.42,60.83,291.19
ORD103820,2017-10-10,PRD8991,Women Go,SKU-13456,Pihu Kala,Nagaland,Clothing,Women,Store,4,472.27,0.21,1492.37,337.09,427.17
ORD103821,2015-11-19,PRD7513,Men Max,SKU-55251,Alisha Kuruvilla,Chhattisgarh,Clothing,Men,Online,2,376.95,0.12,663.43,263.01,200.53
ORD103822,2020-10-25,PRD7491,Outdoor Pro,SKU-81111,Hrishita Sandhu,Puducherry,Sports,Outdoor,Store,9,107.89,0.2,776.81,45.07,452.3
ORD103823,2020-02-15,PRD1353,Laptops Plus,SKU-91464,Lakshay Gour,Chhattisgarh,Electronics,Laptops,Online,5,422.53,0.11,1880.26,247.63,778.3
ORD103824,2015-04-04,PRD4786,Phones Plus,SKU-37183,Mohanlal Chandran,Andhra Pradesh,Electronics,Phones,Store,2,258.38,0.03,501.26,184.11,144.08
ORD103825,2025-09-05,PRD8741,Haircare Elite,SKU-68626,Jayesh Sridhar,Nagaland,Beauty,Haircare,Online,7,99.91,0.29,496.55,53.74,229.46
ORD103826,2015-11-21,PRD6979,Skincare Elite,SKU-37371,Shayak Mammen,Nagaland,Beauty,Skincare,Online,3,287.73,0.03,837.29,143.35,420.15
ORD103827,2015-03-31,PRD3839,Skincare Max,SKU-24596,Zoya Chaudry,Andhra Pradesh,Beauty,Skincare,Online,6,427.65,0.22,2001.4,324.1,484.61
ORD103828,2019-12-10,PRD2960,Makeup Elite,SKU-35600,Jivin Dara,Kerala,Beauty,Makeup,Online,9,69.95,0.15,535.12,48.22,166.23
ORD103829,2022-02-09,PRD3542,Laptops Max,SKU-23455,Riaan Walla,Puducherry,Electronics,Laptops,Store,10,29.25,0.24,222.3,12.71,125.7
ORD103830,2017-09-15,PRD6304,Skincare Go,SKU-71145,Raghav Choudhry,Uttarakhand,Beauty,Skincare,Store,10,291.54,0.04,2798.78,125.31,1595.81
ORD103831,2022-03-26,PRD5862,Men Pro,SKU-15782,Jiya Tiwari,Chhattisgarh,Clothing,Men,Store,4,10.8,0.25,32.4,6.61,12.57
ORD103832,2017-11-17,PRD2031,Kids Plus,SKU-54160,Damini Boase,Rajasthan,Clothing,Kids,Store,9,345.89,0.23,2397.02,276.02,484.2
ORD103833,2020-10-16,PRD5282,Laptops Pro,SKU-61289,Shayak Kuruvilla,Tamil Nadu,Electronics,Laptops,Online,2,422.96,0.25,634.44,326.61,144.52
ORD103834,2020-12-27,PRD8546,Phones Pro,SKU-21616,Raghav Mannan,Uttarakhand,Electronics,Phones,Online,5,258.43,0.17,1072.48,185.6,302.24
ORD103835,2015-09-21,PRD10674,Appliances Plus,SKU-27927,Arhaan Ramesh,Sikkim,Home & Kitchen,Appliances,Online,8,273.71,0.23,1686.05,155.53,727.99
ORD103836,2020-02-09,PRD4540,Haircare Go,SKU-95459,Dhanush Gaba,Uttar Pradesh,Beauty,Haircare,Store,5,80.48,0.23,309.85,44.12,139.99
ORD103837,2018-04-08,PRD3586,Women Pro,SKU-40004,Zeeshan Dasgupta,Karnataka,Clothing,Women,Online,7,226.04,0.18,1297.47,152.1,424.42
ORD103838,2015-04-19,PRD10893,Fitness Elite,SKU-52151,Neelofar Buch,Jammu and Kashmir,Sports,Fitness,Online,5,496.77,0.29,1763.53,287.96,741.28
ORD103839,2023-07-05,PRD3868,Laptops X,SKU-26216,Yuvaan Bera,Rajasthan,Electronics,Laptops,Store,8,442.29,0.13,3078.34,198.87,1694.2
ORD103840,2024-07-16,PRD3404,Decor X,SKU-41650,Krish Chacko,Maharashtra,Home & Kitchen,Decor,Store,1,79.89,0.26,59.12,50.41,21.82
ORD103841,2016-04-08,PRD7652,Skincare X,SKU-26693,Jayesh Lal,Uttar Pradesh,Beauty,Skincare,Store,5,108.24,0.24,411.31,63.9,168.49
ORD103842,2015-04-02,PRD2057,Fitness Pro,SKU-29563,Hazel Bala,Karnataka,Sports,Fitness,Online,1,303.44,0.06,285.23,155.26,139.29
ORD103843,2016-06-04,PRD8657,Phones X,SKU-79834,Hansh Bhasin,Rajasthan,Electronics,Phones,Online,9,449.31,0.2,3235.03,271.56,1279.8
ORD103844,2016-02-03,PRD6290,Phones Pro,SKU-97067,Shalv Arya,Haryana,Electronics,Phones,Store,6,161.04,0.05,917.93,87.3,420.32
ORD103845,2015-07-07,PRD6583,Fitness Pro,SKU-75786,Nayantara Dada,Uttarakhand,Sports,Fitness,Online,5,297.96,0.23,1147.15,196.55,390.43
ORD103846,2019-08-07,PRD7854,Accessories Max,SKU-17470,Eshani Aggarwal,Nagaland,Electronics,Accessories,Online,8,250.41,0.24,1522.49,144.78,642.23
ORD103847,2025-03-22,PRD5854,Makeup Elite,SKU-33939,Hansh Dora,Kerala,Beauty,Makeup,Online,5,464.7,0.26,1719.39,263.58,744.14
ORD103848,2019-05-14,PRD4800,Fitness Go,SKU-31022,Romil Ratta,Jharkhand,Sports,Fitness,Online,2,297.83,0.23,458.66,227.53,108.26
ORD103849,2024-10-04,PRD9593,Phones Plus,SKU-61917,Oorja Raja,Bihar,Electronics,Phones,Online,5,458.38,0.03,2223.14,258.44,969.71
ORD103850,2023-03-27,PRD4126,Laptops X,SKU-88126,Hrishita Din,Bihar,Electronics,Laptops,Store,9,418.59,0.18,3089.19,229.96,1392.09
ORD103851,2016-11-22,PRD5483,Fitness X,SKU-46873,Jiya Kala,Jharkhand,Sports,Fitness,Online,9,455.52,0.2,3279.74,343.76,804.67
ORD103852,2023-07-19,PRD8931,Kids Max,SKU-13863,Anaya Zachariah,Chandigarh,Clothing,Kids,Online,5,21.79,0.25,81.71,12.65,34.27
ORD103853,2019-08-18,PRD8972,Team Sports Elite,SKU-84881,Jayan Sunder,Andhra Pradesh,Sports,Team Sports,Online,7,116.83,0.17,678.78,90.36,153.79
ORD103854,2022-05-21,PRD7263,Decor X,SKU-95037,Dharmajan Choudhury,Gujarat,Home & Kitchen,Decor,Online,6,384.5,0.17,1914.81,159.54,1120.3
ORD103855,2015-06-17,PRD3046,Kids Pro,SKU-60291,Kismat Garg,Mizoram,Clothing,Kids,Online,8,170.11,0.01,1347.27,79.61,716.76
ORD103856,2019-03-15,PRD7435,Outdoor Plus,SKU-93283,Mohanlal Varughese,Tripura,Sports,Outdoor,Store,1,202.5,0.19,164.03,120.46,66.45
ORD103857,2023-11-08,PRD6899,Phones Max,SKU-83463,Adah Lad,Delhi,Electronics,Phones,Online,6,351.59,0.06,1982.97,251.39,565.13
ORD103858,2021-04-01,PRD10934,Outdoor X,SKU-78244,Aaryahi Shankar,Meghalaya,Sports,Outdoor,Online,1,76.85,0.16,64.55,59.04,14.96
ORD103859,2018-01-11,PRD10223,Laptops Plus,SKU-71889,Madhup Dube,Odisha,Electronics,Laptops,Store,4,494.88,0.16,1662.8,320.76,585.04
ORD103860,2015-07-04,PRD6966,Women Max,SKU-49756,Aaina Kant,Karnataka,Clothing,Women,Store,10,408.04,0.22,3182.71,200.99,1614.99
ORD103861,2019-08-26,PRD7141,Fitness Max,SKU-96072,Kiaan Agate,Chandigarh,Sports,Fitness,Online,8,393.86,0.03,3056.35,184.16,1627.27
ORD103862,2020-12-20,PRD8007,Skincare Plus,SKU-10630,Nirvi Chauhan,Tripura,Beauty,Skincare,Store,4,269.79,0.29,766.2,148.55,344.32
ORD103863,2018-05-06,PRD2627,Men Plus,SKU-78221,Arnav Tak,Arunachal Pradesh,Clothing,Men,Store,1,116.87,0.05,111.03,84.76,30.5
ORD103864,2023-06-18,PRD10814,Haircare Plus,SKU-87316,Anika Yadav,Telangana,Beauty,Haircare,Store,9,337.19,0.06,2852.63,209.7,1078.57
ORD103865,2022-02-18,PRD2845,Women Elite,SKU-72667,Alia Randhawa,Assam,Clothing,Women,Online,7,69.08,0.19,391.68,47.8,120.66
